user_id,timestamp,activity_type,direction,peer_number,duration_sec,location,device_imei,sim_imsi,network_type,data_used_mb,is_roaming,is_spam_or_fraud
U423,2024-12-20 17:32:26,sms,incoming,94XXXX4383,0,Hyderabad,889900112233445,899110777777777,4G,0.0,no,1
U020,2024-12-25 13:45:09,sms,incoming,95XXXX4740,0,Delhi,990011223344556,899110777777777,4G,0.0,no,0
U334,2024-12-17 08:53:05,call,incoming,95XXXX8433,238,Delhi,889900112233445,899110123456789,4G,2.3,no,0
U371,2024-12-24 20:37:15,sms,incoming,99XXXX1891,0,Chennai,356789123456789,899110777777777,5G,0.0,no,0
U249,2025-01-01 06:59:30,call,incoming,90XXXX8126,416,Ahmedabad,123456789012345,899110666666666,4G,1.8,no,1
U181,2025-01-01 14:43:43,sms,incoming,96XXXX6730,0,Lucknow,990011223344556,899110666666666,5G,0.0,no,0
U446,2025-01-07 13:50:07,sms,incoming,99XXXX1411,0,Bangalore,123456789012345,899110888888888,4G,0.0,no,0
U311,2024-12-18 21:14:37,sms,incoming,94XXXX9373,0,Lucknow,889900112233445,899110666666666,5G,0.0,no,0
U064,2025-01-15 09:48:46,call,incoming,95XXXX2978,1535,Mumbai,556677889900112,899110777777777,5G,1.8,yes,1
U016,2025-01-04 14:02:39,call,incoming,95XXXX7440,263,Surat,356789123456789,899110888888888,4G,0.5,no,0
U442,2024-12-31 23:45:16,call,incoming,96XXXX6870,19,Lucknow,889900112233445,899110123456789,4G,1.0,yes,1
U126,2024-12-20 06:39:21,call,incoming,91XXXX4530,1763,Ahmedabad,889900112233445,899110123456789,5G,1.8,yes,1
U270,2025-01-09 17:54:17,sms,incoming,96XXXX7818,0,Mumbai,889900112233445,899110123456789,5G,0.0,no,1
U314,2024-12-17 20:21:39,sms,incoming,97XXXX8510,0,Delhi,123456789012345,899110666666666,4G,0.0,yes,0
U113,2024-12-16 15:07:06,call,incoming,90XXXX8948,8,Lucknow,889900112233445,899110999999999,5G,1.8,yes,1
U037,2024-12-25 07:59:48,call,incoming,96XXXX4690,9,Mumbai,667788990011223,899110555555555,5G,0.3,yes,1
U066,2025-01-03 16:38:29,call,incoming,90XXXX4383,365,Jaipur,667788990011223,899110999999999,4G,0.4,no,0
U192,2024-12-29 10:06:32,sms,incoming,91XXXX8341,0,Chennai,556677889900112,899110888888888,4G,0.0,no,0
U413,2024-12-30 14:08:14,call,incoming,99XXXX8334,7,Mumbai,889900112233445,899110777777777,4G,2.0,no,1
U402,2024-12-25 22:05:59,sms,incoming,99XXXX9785,0,Lucknow,556677889900112,899110666666666,4G,0.0,yes,0
U128,2025-01-07 12:19:13,call,incoming,91XXXX6440,49,Delhi,990011223344556,899110999999999,4G,2.1,no,0
U120,2025-01-09 16:44:22,sms,incoming,95XXXX4932,0,Delhi,356789123456789,899110555555555,4G,0.0,no,0
U229,2025-01-10 18:35:31,sms,incoming,94XXXX7472,0,Hyderabad,990011223344556,899110666666666,5G,0.0,no,0
U256,2025-01-08 12:40:28,sms,incoming,97XXXX6415,0,Mumbai,889900112233445,899110888888888,4G,0.0,no,0
U181,2025-01-09 22:49:58,sms,incoming,97XXXX2070,0,Bangalore,448899001122334,899110777777777,4G,0.0,yes,1
U117,2024-12-31 12:20:27,call,incoming,90XXXX3733,107,Indore,990011223344556,899110999999999,5G,1.2,no,0
U479,2025-01-07 15:37:11,sms,incoming,90XXXX7588,0,Hyderabad,667788990011223,899110777777777,4G,0.0,no,1
U117,2025-01-01 06:00:50,sms,incoming,97XXXX6002,0,Chennai,123456789012345,899110123456789,5G,0.0,no,1
U426,2024-12-21 10:26:54,call,incoming,96XXXX1746,71,Delhi,990011223344556,899110777777777,4G,2.3,no,0
U049,2024-12-30 19:39:52,call,incoming,92XXXX9199,3140,Hyderabad,990011223344556,899110777777777,5G,2.3,no,0
U091,2025-01-15 19:23:04,call,incoming,99XXXX7588,22,Visakhapatnam,356789123456789,899110999999999,4G,1.7,no,1
U197,2025-01-04 15:58:52,call,incoming,95XXXX2488,23,Pune,889900112233445,899110888888888,4G,1.3,no,1
U362,2024-12-23 20:07:13,sms,incoming,97XXXX4097,0,Mumbai,778899001122334,899110888888888,5G,0.0,no,0
U220,2025-01-04 18:15:22,call,incoming,90XXXX5986,542,Hyderabad,990011223344556,899110666666666,5G,0.9,yes,0
U316,2024-12-30 10:33:43,call,incoming,96XXXX8698,148,Surat,990011223344556,899110123456789,5G,1.3,no,0
U054,2024-12-19 07:56:36,call,incoming,99XXXX2693,1254,Chennai,667788990011223,899110555555555,4G,2.1,no,1
U331,2025-01-11 10:39:36,call,incoming,95XXXX1854,460,Surat,448899001122334,899110888888888,5G,1.4,no,0
U188,2025-01-05 20:03:29,call,incoming,91XXXX3436,3028,Surat,556677889900112,899110999999999,5G,1.6,no,0
U042,2025-01-04 09:52:14,sms,incoming,94XXXX2331,0,Bangalore,889900112233445,899110777777777,4G,0.0,no,0
U142,2025-01-01 12:12:21,sms,incoming,92XXXX6977,0,Mumbai,990011223344556,899110888888888,4G,0.0,no,0
U211,2024-12-25 10:19:56,sms,incoming,91XXXX2663,0,Hyderabad,667788990011223,899110888888888,4G,0.0,no,0
U180,2024-12-20 17:56:31,call,incoming,97XXXX6640,403,Delhi,556677889900112,899110666666666,4G,1.7,no,0
U304,2024-12-31 16:04:11,sms,incoming,96XXXX9123,0,Mumbai,356789123456789,899110555555555,5G,0.0,no,0
U365,2024-12-24 07:40:53,call,incoming,97XXXX1217,2808,Surat,356789123456789,899110555555555,4G,0.3,yes,0
U358,2024-12-25 15:48:23,sms,incoming,96XXXX3642,0,Bangalore,448899001122334,899110888888888,5G,0.0,yes,0
U432,2024-12-21 23:53:04,sms,incoming,97XXXX9782,0,Kolkata,356789123456789,899110999999999,5G,0.0,no,0
U307,2025-01-02 19:54:49,sms,incoming,98XXXX5849,0,Delhi,990011223344556,899110123456789,4G,0.0,no,0
U449,2024-12-31 14:18:19,sms,incoming,97XXXX3768,0,Surat,123456789012345,899110666666666,4G,0.0,no,0
U280,2025-01-07 08:54:18,call,incoming,96XXXX8331,173,Ahmedabad,556677889900112,899110666666666,5G,1.9,yes,0
U296,2024-12-25 08:18:09,call,incoming,98XXXX1823,80,Delhi,556677889900112,899110999999999,4G,1.9,no,0
U326,2024-12-21 20:36:34,call,incoming,95XXXX6979,173,Delhi,889900112233445,899110999999999,4G,0.5,yes,0
U313,2025-01-15 08:12:20,sms,incoming,98XXXX7681,0,Pune,448899001122334,899110666666666,4G,0.0,no,0
U374,2025-01-08 10:16:28,call,incoming,95XXXX4751,1764,Bangalore,889900112233445,899110123456789,4G,1.6,no,0
U223,2025-01-15 15:16:24,call,incoming,93XXXX2245,132,Bangalore,889900112233445,899110555555555,5G,0.4,no,0
U430,2025-01-13 06:46:48,call,incoming,93XXXX4377,198,Delhi,778899001122334,899110123456789,4G,0.1,yes,0
U426,2024-12-21 18:02:02,sms,incoming,99XXXX9045,0,Lucknow,889900112233445,899110999999999,4G,0.0,no,0
U031,2024-12-19 08:34:34,sms,incoming,90XXXX2413,0,Hyderabad,356789123456789,899110999999999,5G,0.0,yes,0
U227,2024-12-27 06:01:30,call,incoming,90XXXX5498,34,Delhi,356789123456789,899110666666666,5G,1.0,no,0
U408,2025-01-12 10:20:39,sms,incoming,93XXXX7928,0,Bangalore,778899001122334,899110888888888,4G,0.0,no,0
U451,2024-12-24 09:35:22,sms,incoming,98XXXX1905,0,Ahmedabad,778899001122334,899110123456789,4G,0.0,no,0
U178,2024-12-22 22:47:34,call,incoming,95XXXX3305,2171,Kolkata,667788990011223,899110555555555,5G,0.8,no,0
U382,2025-01-12 19:01:45,sms,incoming,99XXXX2789,0,Surat,990011223344556,899110123456789,5G,0.0,no,0
U255,2025-01-12 19:44:58,sms,incoming,97XXXX7501,0,Lucknow,556677889900112,899110999999999,4G,0.0,yes,0
U433,2025-01-12 22:42:35,sms,incoming,91XXXX7197,0,Jaipur,889900112233445,899110777777777,4G,0.0,yes,0
U095,2024-12-29 18:24:41,sms,incoming,91XXXX5558,0,Hyderabad,356789123456789,899110123456789,5G,0.0,no,0
U385,2024-12-19 14:50:12,sms,incoming,94XXXX7437,0,Surat,889900112233445,899110777777777,4G,0.0,no,0
U113,2024-12-31 14:30:07,sms,incoming,90XXXX2906,0,Surat,990011223344556,899110888888888,5G,0.0,no,0
U060,2024-12-30 11:17:36,call,incoming,95XXXX5848,34,Chennai,990011223344556,899110666666666,5G,1.5,yes,0
U402,2024-12-24 20:49:42,sms,incoming,92XXXX2887,0,Mumbai,448899001122334,899110888888888,4G,0.0,no,0
U491,2025-01-04 23:45:04,sms,incoming,90XXXX9585,0,Jaipur,448899001122334,899110999999999,4G,0.0,no,0
U230,2025-01-13 20:40:49,call,incoming,96XXXX6161,295,Bangalore,990011223344556,899110666666666,5G,1.6,no,0
U264,2025-01-07 20:07:12,call,incoming,91XXXX8153,295,Kolkata,448899001122334,899110555555555,5G,1.7,no,0
U268,2024-12-29 06:24:39,call,incoming,95XXXX1579,286,Patna,990011223344556,899110666666666,5G,1.2,no,0
U442,2024-12-25 15:21:07,sms,incoming,99XXXX7018,0,Chennai,990011223344556,899110888888888,4G,0.0,yes,0
U477,2024-12-29 12:37:25,sms,incoming,92XXXX1071,0,Delhi,356789123456789,899110888888888,4G,0.0,no,0
U090,2025-01-08 22:48:31,call,incoming,94XXXX4603,77,Chennai,990011223344556,899110999999999,4G,0.4,no,0
U300,2025-01-03 23:24:28,sms,incoming,96XXXX6336,0,Kanpur,990011223344556,899110555555555,5G,0.0,no,0
U242,2025-01-05 11:58:55,sms,incoming,97XXXX8188,0,Chennai,123456789012345,899110555555555,4G,0.0,no,0
U279,2025-01-13 21:43:12,call,incoming,99XXXX1363,1783,Kolkata,448899001122334,899110888888888,4G,0.2,no,0
U080,2024-12-20 08:49:04,call,incoming,96XXXX9061,1095,Nagpur,448899001122334,899110123456789,4G,1.5,no,0
U221,2024-12-28 19:01:04,call,incoming,97XXXX6103,499,Delhi,990011223344556,899110555555555,4G,2.4,no,0
U094,2024-12-19 16:56:05,call,incoming,95XXXX6148,516,Kolkata,990011223344556,899110123456789,4G,0.8,no,0
U161,2024-12-21 10:34:53,call,incoming,90XXXX4007,1292,Hyderabad,123456789012345,899110888888888,4G,2.4,no,0
U128,2025-01-15 13:55:15,call,incoming,90XXXX7307,1486,Bangalore,667788990011223,899110555555555,4G,2.1,no,0
U420,2025-01-07 06:11:47,call,incoming,93XXXX6769,163,Pune,778899001122334,899110666666666,4G,2.3,no,0
U070,2025-01-12 16:25:21,call,incoming,99XXXX3553,409,Bangalore,990011223344556,899110555555555,5G,0.6,no,0
U012,2025-01-06 10:57:00,sms,incoming,94XXXX6795,0,Kolkata,990011223344556,899110123456789,5G,0.0,no,0
U051,2024-12-18 06:46:56,call,incoming,92XXXX8701,99,Hyderabad,448899001122334,899110555555555,4G,1.1,no,0
U083,2024-12-30 11:11:52,call,incoming,93XXXX5733,283,Delhi,778899001122334,899110555555555,5G,1.5,no,0
U450,2024-12-20 17:14:46,sms,incoming,98XXXX2888,0,Indore,448899001122334,899110123456789,4G,0.0,yes,0
U262,2025-01-09 10:05:21,sms,incoming,91XXXX5916,0,Delhi,556677889900112,899110666666666,4G,0.0,yes,0
U019,2025-01-07 08:27:15,sms,incoming,97XXXX2882,0,Chennai,667788990011223,899110777777777,5G,0.0,yes,0
U335,2024-12-31 14:05:50,sms,incoming,98XXXX4209,0,Visakhapatnam,356789123456789,899110777777777,4G,0.0,no,0
U030,2025-01-03 12:26:03,sms,incoming,97XXXX8520,0,Ahmedabad,123456789012345,899110999999999,4G,0.0,no,0
U162,2025-01-15 17:21:35,sms,incoming,92XXXX8729,0,Pune,990011223344556,899110999999999,5G,0.0,no,0
U467,2024-12-26 17:00:51,sms,incoming,94XXXX4132,0,Kolkata,448899001122334,899110888888888,4G,0.0,yes,0
U116,2025-01-14 12:56:02,sms,incoming,98XXXX7720,0,Hyderabad,123456789012345,899110666666666,5G,0.0,no,0
U422,2025-01-09 23:35:50,call,incoming,90XXXX1186,88,Mumbai,556677889900112,899110123456789,4G,2.1,no,0
U205,2025-01-08 20:27:30,sms,incoming,99XXXX5891,0,Pune,667788990011223,899110123456789,5G,0.0,no,0
U418,2025-01-04 16:28:35,call,incoming,98XXXX8156,60,Delhi,448899001122334,899110888888888,5G,2.5,no,0
U473,2025-01-15 16:57:31,sms,incoming,92XXXX3300,0,Mumbai,356789123456789,899110777777777,4G,0.0,no,0
U167,2025-01-09 12:46:14,call,incoming,92XXXX3255,1031,Delhi,356789123456789,899110999999999,5G,0.4,no,0
U393,2024-12-26 12:35:19,sms,incoming,92XXXX1599,0,Indore,889900112233445,899110123456789,4G,0.0,no,0
U391,2024-12-31 15:53:38,call,incoming,93XXXX8347,39,Hyderabad,123456789012345,899110999999999,5G,1.9,no,0
U092,2025-01-04 16:43:33,call,incoming,94XXXX7855,557,Chennai,667788990011223,899110123456789,4G,2.2,no,0
U013,2024-12-24 18:07:43,call,incoming,92XXXX5473,127,Delhi,667788990011223,899110123456789,4G,0.8,no,0
U340,2025-01-04 10:50:44,call,incoming,99XXXX8187,13,Mumbai,448899001122334,899110777777777,4G,1.6,no,1
U018,2025-01-04 21:03:25,call,incoming,97XXXX9330,233,Kolkata,123456789012345,899110888888888,4G,1.3,no,0
U022,2024-12-19 13:59:29,call,incoming,95XXXX1299,516,Ludhiana,778899001122334,899110666666666,5G,1.6,no,0
U487,2025-01-07 09:38:25,sms,incoming,98XXXX5066,0,Delhi,990011223344556,899110888888888,5G,0.0,no,0
U326,2025-01-07 15:12:50,call,incoming,92XXXX7705,150,Chennai,990011223344556,899110666666666,5G,1.7,no,0
U070,2025-01-02 09:48:57,call,incoming,95XXXX5975,433,Lucknow,123456789012345,899110666666666,4G,1.6,no,1
U412,2025-01-07 08:38:18,sms,incoming,95XXXX9821,0,Pune,889900112233445,899110666666666,5G,0.0,no,0
U015,2025-01-02 11:01:28,call,incoming,97XXXX4050,293,Mumbai,990011223344556,899110888888888,4G,1.0,no,0
U054,2024-12-19 14:34:10,sms,incoming,90XXXX6521,0,Bangalore,667788990011223,899110777777777,4G,0.0,no,0
U464,2024-12-25 12:59:16,call,incoming,99XXXX9041,464,Mumbai,990011223344556,899110777777777,4G,1.1,no,0
U241,2025-01-02 17:11:03,call,incoming,94XXXX8034,884,Bangalore,123456789012345,899110555555555,5G,1.0,no,0
U278,2024-12-24 19:18:49,call,incoming,99XXXX4483,661,Mumbai,990011223344556,899110777777777,5G,1.5,no,1
U036,2024-12-31 09:06:36,sms,incoming,99XXXX5342,0,Lucknow,990011223344556,899110555555555,4G,0.0,yes,1
U354,2024-12-23 10:44:19,call,incoming,98XXXX2914,96,Kolkata,990011223344556,899110555555555,5G,0.3,no,0
U316,2025-01-07 06:23:18,call,incoming,91XXXX3320,506,Hyderabad,990011223344556,899110999999999,5G,0.1,no,0
U483,2024-12-27 23:20:41,sms,incoming,93XXXX5039,0,Chennai,667788990011223,899110123456789,5G,0.0,no,0
U273,2024-12-21 06:00:31,sms,incoming,92XXXX7501,0,Chennai,990011223344556,899110123456789,4G,0.0,no,0
U379,2025-01-06 18:25:33,call,incoming,99XXXX2670,808,Surat,778899001122334,899110777777777,4G,1.0,yes,1
U470,2024-12-16 23:31:52,call,incoming,95XXXX5143,20,Chennai,778899001122334,899110888888888,4G,1.8,no,1
U261,2025-01-04 09:49:43,call,incoming,96XXXX3503,1582,Pune,990011223344556,899110123456789,4G,1.3,no,0
U324,2025-01-12 09:59:06,call,incoming,93XXXX3971,509,Indore,123456789012345,899110123456789,5G,2.4,no,0
U402,2024-12-28 09:14:14,call,incoming,97XXXX7535,990,Hyderabad,990011223344556,899110555555555,4G,2.0,yes,1
U428,2024-12-19 13:56:53,call,incoming,92XXXX3993,1710,Delhi,123456789012345,899110666666666,5G,1.2,no,0
U189,2025-01-14 11:48:13,call,incoming,90XXXX2521,9,Nagpur,778899001122334,899110999999999,4G,0.9,no,1
U209,2024-12-29 12:45:29,call,incoming,98XXXX3024,1144,Chennai,448899001122334,899110666666666,4G,2.3,no,0
U283,2024-12-23 22:03:33,call,incoming,97XXXX3812,464,Hyderabad,889900112233445,899110123456789,5G,1.5,no,0
U179,2024-12-30 22:19:16,sms,incoming,92XXXX4080,0,Ahmedabad,356789123456789,899110888888888,5G,0.0,no,0
U317,2025-01-04 21:51:49,sms,incoming,95XXXX6652,0,Mumbai,123456789012345,899110123456789,5G,0.0,yes,0
U376,2024-12-17 13:47:54,sms,incoming,99XXXX2769,0,Delhi,667788990011223,899110777777777,4G,0.0,no,0
U326,2025-01-11 20:55:54,call,incoming,97XXXX7512,1780,Delhi,556677889900112,899110555555555,5G,2.2,no,1
U251,2025-01-09 14:13:06,call,incoming,92XXXX8289,1744,Mumbai,990011223344556,899110666666666,5G,1.0,no,0
U297,2024-12-20 08:16:05,sms,incoming,93XXXX8740,0,Bangalore,123456789012345,899110888888888,4G,0.0,no,0
U359,2025-01-06 22:09:07,call,incoming,95XXXX1499,203,Nagpur,356789123456789,899110666666666,4G,2.3,no,0
U339,2025-01-08 17:28:48,call,incoming,96XXXX1373,529,Patna,356789123456789,899110123456789,5G,1.9,no,0
U026,2025-01-03 17:30:13,sms,incoming,90XXXX2875,0,Delhi,123456789012345,899110888888888,4G,0.0,no,1
U420,2024-12-27 15:10:59,sms,incoming,90XXXX3363,0,Mumbai,356789123456789,899110888888888,4G,0.0,no,0
U250,2024-12-30 21:15:15,call,incoming,99XXXX6558,1228,Delhi,667788990011223,899110999999999,5G,1.9,yes,0
U294,2024-12-26 23:37:55,call,incoming,95XXXX7150,54,Hyderabad,778899001122334,899110123456789,5G,0.1,no,0
U159,2024-12-23 10:06:39,call,incoming,99XXXX1078,15,Lucknow,778899001122334,899110888888888,5G,1.5,no,1
U008,2025-01-11 08:16:14,call,incoming,92XXXX5501,33,Ahmedabad,889900112233445,899110777777777,5G,2.4,yes,0
U146,2024-12-25 18:50:47,sms,incoming,95XXXX7012,0,Bangalore,990011223344556,899110999999999,4G,0.0,no,0
U178,2024-12-17 18:17:11,sms,incoming,95XXXX6095,0,Pune,778899001122334,899110888888888,4G,0.0,no,1
U203,2025-01-06 07:33:56,sms,incoming,93XXXX7966,0,Bangalore,990011223344556,899110777777777,4G,0.0,no,0
U461,2025-01-04 19:04:11,call,incoming,92XXXX1921,88,Hyderabad,556677889900112,899110666666666,4G,1.8,no,0
U181,2025-01-14 10:38:18,call,incoming,94XXXX8757,292,Bangalore,889900112233445,899110123456789,5G,1.5,yes,0
U408,2025-01-06 19:33:18,sms,incoming,97XXXX1933,0,Kanpur,990011223344556,899110888888888,4G,0.0,no,0
U274,2024-12-21 11:11:23,sms,incoming,98XXXX2406,0,Chennai,990011223344556,899110888888888,4G,0.0,no,0
U020,2024-12-22 22:42:48,sms,incoming,97XXXX6059,0,Pune,889900112233445,899110777777777,5G,0.0,yes,1
U431,2024-12-21 15:06:37,call,incoming,91XXXX1646,1414,Chennai,667788990011223,899110888888888,4G,2.2,no,0
U129,2024-12-28 20:48:02,sms,incoming,90XXXX5700,0,Delhi,889900112233445,899110888888888,4G,0.0,no,0
U450,2025-01-14 19:09:33,call,incoming,93XXXX4246,2921,Lucknow,778899001122334,899110123456789,4G,2.3,no,0
U270,2025-01-02 23:03:42,sms,incoming,92XXXX9607,0,Kolkata,448899001122334,899110123456789,4G,0.0,no,0
U171,2024-12-24 11:11:45,call,incoming,95XXXX7287,238,Hyderabad,778899001122334,899110555555555,4G,2.2,yes,0
U489,2025-01-08 22:40:47,call,incoming,91XXXX1677,97,Bangalore,556677889900112,899110666666666,4G,1.8,no,0
U008,2024-12-29 15:39:26,call,incoming,96XXXX1091,519,Jaipur,123456789012345,899110888888888,4G,1.0,no,0
U352,2025-01-13 17:33:55,call,incoming,94XXXX6441,581,Hyderabad,778899001122334,899110888888888,4G,2.1,no,0
U085,2025-01-12 14:39:27,call,incoming,96XXXX9174,72,Chennai,889900112233445,899110666666666,4G,1.1,yes,0
U008,2024-12-22 19:09:46,sms,incoming,98XXXX5572,0,Nagpur,356789123456789,899110123456789,4G,0.0,no,0
U127,2025-01-13 21:57:47,sms,incoming,99XXXX4655,0,Chennai,889900112233445,899110888888888,5G,0.0,no,0
U367,2024-12-29 19:26:55,call,incoming,98XXXX4441,574,Visakhapatnam,778899001122334,899110888888888,4G,0.6,yes,0
U446,2024-12-22 14:47:24,call,incoming,92XXXX5983,613,Chennai,990011223344556,899110999999999,5G,2.3,no,0
U319,2024-12-21 14:45:08,sms,incoming,99XXXX9057,0,Surat,448899001122334,899110555555555,4G,0.0,no,0
U356,2025-01-09 08:40:19,sms,incoming,99XXXX6108,0,Pune,889900112233445,899110555555555,5G,0.0,no,0
U374,2025-01-11 06:37:39,call,incoming,94XXXX3769,329,Kolkata,889900112233445,899110666666666,5G,1.6,no,0
U054,2025-01-12 16:34:25,call,incoming,97XXXX6987,1673,Kolkata,556677889900112,899110123456789,4G,1.3,no,0
U390,2024-12-24 08:57:00,call,incoming,93XXXX8116,31,Delhi,667788990011223,899110999999999,4G,1.2,no,0
U017,2024-12-19 18:04:32,call,incoming,90XXXX8911,770,Vadodara,889900112233445,899110777777777,4G,1.9,yes,0
U059,2024-12-23 17:01:02,call,incoming,90XXXX3465,737,Bangalore,667788990011223,899110777777777,5G,2.4,no,0
U088,2025-01-03 21:43:44,call,incoming,95XXXX2137,256,Indore,556677889900112,899110777777777,4G,1.0,no,0
U112,2025-01-15 16:20:07,call,incoming,96XXXX7677,1555,Pune,556677889900112,899110999999999,4G,0.3,no,0
U045,2025-01-04 13:37:32,sms,incoming,96XXXX1048,0,Bangalore,448899001122334,899110999999999,4G,0.0,no,0
U118,2024-12-24 19:06:53,call,incoming,93XXXX8037,592,Pune,889900112233445,899110666666666,4G,2.1,no,0
U354,2024-12-17 14:20:40,call,incoming,95XXXX6560,108,Jaipur,889900112233445,899110123456789,5G,1.9,no,0
U031,2024-12-18 21:03:45,call,incoming,99XXXX7855,40,Hyderabad,356789123456789,899110999999999,4G,0.2,no,0
U403,2025-01-15 10:33:09,sms,incoming,96XXXX4594,0,Mumbai,990011223344556,899110555555555,4G,0.0,no,0
U275,2025-01-13 18:26:21,call,incoming,93XXXX2468,501,Delhi,778899001122334,899110777777777,4G,0.3,no,0
U029,2025-01-15 13:33:48,call,incoming,95XXXX4759,41,Chennai,448899001122334,899110888888888,4G,2.1,yes,0
U061,2025-01-13 19:26:16,call,incoming,99XXXX6418,25,Surat,778899001122334,899110666666666,5G,0.0,no,1
U082,2025-01-08 10:12:25,call,incoming,93XXXX9667,153,Mumbai,123456789012345,899110888888888,5G,0.1,no,0
U050,2024-12-24 18:18:12,call,incoming,96XXXX6498,509,Kanpur,889900112233445,899110999999999,4G,2.5,no,0
U317,2024-12-30 17:21:05,call,incoming,94XXXX3087,338,Kolkata,990011223344556,899110666666666,5G,1.3,no,0
U308,2024-12-23 06:39:39,call,incoming,96XXXX3875,508,Mumbai,556677889900112,899110777777777,5G,0.4,no,0
U236,2025-01-10 19:12:19,call,incoming,97XXXX1838,17,Surat,889900112233445,899110777777777,5G,1.7,yes,1
U075,2024-12-24 06:00:44,call,incoming,98XXXX5621,165,Ahmedabad,448899001122334,899110666666666,5G,1.9,no,0
U215,2024-12-19 14:13:09,call,incoming,95XXXX2663,117,Kolkata,448899001122334,899110123456789,5G,2.0,no,0
U194,2025-01-09 13:14:38,call,incoming,96XXXX4067,762,Pune,356789123456789,899110123456789,4G,0.7,yes,0
U022,2025-01-06 20:41:01,call,incoming,99XXXX3002,84,Pune,556677889900112,899110555555555,5G,2.3,no,0
U325,2025-01-04 17:38:30,sms,incoming,94XXXX8517,0,Kolkata,448899001122334,899110777777777,4G,0.0,no,0
U357,2025-01-04 06:12:04,sms,incoming,98XXXX6598,0,Delhi,356789123456789,899110123456789,4G,0.0,no,0
U125,2024-12-17 20:28:37,call,incoming,92XXXX7563,136,Lucknow,667788990011223,899110999999999,5G,1.9,no,0
U449,2024-12-21 17:02:20,call,incoming,91XXXX5227,118,Delhi,556677889900112,899110777777777,4G,1.2,no,0
U198,2024-12-24 15:48:53,sms,incoming,95XXXX9070,0,Mumbai,448899001122334,899110555555555,5G,0.0,no,0
U500,2024-12-31 06:25:03,sms,incoming,91XXXX3902,0,Jaipur,990011223344556,899110777777777,5G,0.0,yes,1
U178,2024-12-21 22:12:30,sms,incoming,90XXXX3631,0,Ahmedabad,356789123456789,899110555555555,4G,0.0,no,0
U072,2025-01-11 10:02:30,call,incoming,93XXXX3877,24,Surat,889900112233445,899110555555555,5G,0.9,no,1
U430,2024-12-26 15:40:47,call,incoming,95XXXX2370,557,Bangalore,123456789012345,899110777777777,5G,0.4,no,0
U412,2024-12-25 10:16:41,sms,incoming,99XXXX7278,0,Ahmedabad,667788990011223,899110777777777,4G,0.0,yes,0
U269,2024-12-21 06:36:48,call,incoming,90XXXX3832,180,Kolkata,556677889900112,899110888888888,5G,0.5,no,0
U128,2024-12-16 10:43:42,call,incoming,91XXXX8639,45,Indore,356789123456789,899110888888888,5G,2.4,no,0
U390,2025-01-13 21:58:54,sms,incoming,97XXXX4480,0,Nagpur,990011223344556,899110555555555,4G,0.0,no,1
U417,2024-12-31 11:35:38,call,incoming,97XXXX4665,86,Delhi,448899001122334,899110666666666,5G,0.1,no,0
U130,2025-01-13 06:20:11,sms,incoming,99XXXX8722,0,Bangalore,356789123456789,899110999999999,5G,0.0,no,0
U250,2025-01-04 11:33:04,call,incoming,98XXXX5305,736,Mumbai,356789123456789,899110999999999,4G,1.0,no,0
U478,2024-12-19 20:58:29,sms,incoming,95XXXX8170,0,Ahmedabad,123456789012345,899110999999999,5G,0.0,no,1
U471,2024-12-20 06:40:21,call,incoming,91XXXX6523,49,Kolkata,667788990011223,899110999999999,5G,0.6,no,0
U456,2025-01-11 11:58:37,call,incoming,93XXXX1422,564,Mumbai,778899001122334,899110999999999,4G,0.7,no,0
U342,2024-12-21 06:35:06,sms,incoming,94XXXX9887,0,Mumbai,667788990011223,899110666666666,4G,0.0,no,0
U392,2024-12-23 16:17:42,sms,incoming,94XXXX2597,0,Kolkata,990011223344556,899110999999999,5G,0.0,yes,1
U224,2025-01-11 12:39:46,call,incoming,95XXXX4454,1476,Mumbai,889900112233445,899110555555555,5G,2.1,no,0
U030,2025-01-06 17:44:20,sms,incoming,99XXXX6403,0,Hyderabad,990011223344556,899110666666666,4G,0.0,no,0
U337,2024-12-17 07:58:46,sms,incoming,92XXXX3048,0,Delhi,990011223344556,899110555555555,5G,0.0,no,0
U390,2024-12-17 07:33:58,sms,incoming,97XXXX3801,0,Delhi,778899001122334,899110777777777,4G,0.0,no,0
U424,2024-12-27 18:28:46,call,incoming,99XXXX6725,888,Ahmedabad,123456789012345,899110888888888,5G,1.2,no,0
U258,2024-12-28 18:40:52,sms,incoming,91XXXX3848,0,Pune,889900112233445,899110123456789,5G,0.0,yes,0
U183,2025-01-13 07:01:50,sms,incoming,97XXXX1416,0,Hyderabad,123456789012345,899110666666666,4G,0.0,yes,1
U178,2025-01-03 22:30:59,sms,incoming,99XXXX8855,0,Kolkata,889900112233445,899110555555555,4G,0.0,no,0
U342,2024-12-31 10:19:03,sms,incoming,91XXXX3969,0,Mumbai,990011223344556,899110666666666,5G,0.0,no,0
U447,2025-01-03 07:09:20,call,incoming,98XXXX5203,513,Bangalore,778899001122334,899110888888888,5G,1.9,no,1
U427,2025-01-05 20:37:11,call,incoming,97XXXX8264,307,Chennai,448899001122334,899110888888888,4G,1.6,no,0
U164,2024-12-26 23:47:47,call,incoming,91XXXX1071,887,Mumbai,123456789012345,899110999999999,4G,1.0,no,0
